gene,log2FC,pvalue,padj,-log10_padj,Significance
P2RX2,-0.026960732589688258,0.8015315834154012,0.9043476991986604,0.04366456199033544,Not Significant
UBLCP1,0.016277560044219055,0.8016599665711203,0.9043476991986604,0.04366456199033544,Not Significant
AATF,-0.026600442166614058,0.8017239564137618,0.904375295703144,0.04365130953581173,Not Significant
C12orf57,-0.03718319766857342,0.8017714360265019,0.9043842662337983,0.04364700177479703,Not Significant
DDC-AS1,-0.05659009144809478,0.8019657502444961,0.904469678394739,0.043605987926971776,Not Significant
KIAA0087,0.0613809667370121,0.8018901194763212,0.904469678394739,0.043605987926971776,Not Significant
LINC00052,-0.05984865842628814,0.8019364494805385,0.904469678394739,0.043605987926971776,Not Significant
BC028044,0.05859722640940743,0.8021096429633339,0.9045427882597014,0.043570884563641346,Not Significant
TPBGL,0.035733594613608255,0.8020979026956117,0.9045427882597014,0.043570884563641346,Not Significant
DDRGK1,-0.0132038991056153,0.8022967037334605,0.9046402701698217,0.04352408348898571,Not Significant
LRRD1,-0.0643141392824832,0.8023147011488646,0.9046402701698217,0.04352408348898571,Not Significant
NFKB2,0.02970167152380175,0.802306793854567,0.9046402701698217,0.04352408348898571,Not Significant
DEC1,0.05671811878203273,0.8023572038830424,0.9046436123216878,0.043522479010963046,Not Significant
RP11-218C14.8,-0.05484262888151832,0.8024601145131528,0.9047150596265366,0.043488180482163956,Not Significant
AC003989.4,0.049067128931766874,0.8025324967180476,0.9047520830208884,0.04347040833754572,Not Significant
KRT19P2,-0.03475434629685381,0.8026215689164532,0.9048079176590683,0.04344360770616661,Not Significant
CYMP,-0.051246507888653176,0.8026839945090227,0.9048337091376282,0.043431228352538175,Not Significant
CREBRF,-0.01598896593306995,0.8029104576673716,0.9048959503914039,0.04340135534589337,Not Significant
FOXK2,-0.016051581319894793,0.8029765070278266,0.9048959503914039,0.04340135534589337,Not Significant
GALP,0.053479650286403974,0.802897595330523,0.9048959503914039,0.04340135534589337,Not Significant
HCG9,-0.0448555924027727,0.8029427277402785,0.9048959503914039,0.04340135534589337,Not Significant
LOC147004,-0.03166093859913436,0.8028291960284811,0.9048959503914039,0.04340135534589337,Not Significant
PNPLA1,-0.05717013365490814,0.8028529638311238,0.9048959503914039,0.04340135534589337,Not Significant
OR2B3,0.05277077680635215,0.803082559055671,0.9049708900312132,0.04336539041042221,Not Significant
ZNF793,0.03441764646769314,0.8031345138049872,0.9049848646076388,0.04335868407916175,Not Significant
FAM21C,-0.019903225806449293,0.8034943320263495,0.9053457262268727,0.04318554419760296,Not Significant
PHGDH,-0.044617123907143036,0.8036689578680789,0.9054978951111265,0.04311255489457795,Not Significant
NDUFS1,-0.016568988041400987,0.8038747468754257,0.9055513863674729,0.043086900200687915,Not Significant
NR1I3,-0.03885981308411138,0.8037666762715765,0.9055513863674729,0.043086900200687915,Not Significant
PNCK,-0.04517123907144895,0.8038699432853345,0.9055513863674729,0.043086900200687915,Not Significant
RFFL,-0.024961578400829285,0.803857232031428,0.9055513863674729,0.043086900200687915,Not Significant
RPL8,-0.017554517133953285,0.8040328134279822,0.9056402683617503,0.0430442752696538,Not Significant
TMEM31,0.05244839714601656,0.8040249359807417,0.9056402683617503,0.0430442752696538,Not Significant
ASCL3,-0.04672947442467969,0.8043434544567017,0.9056664038134189,0.04303174234785001,Not Significant
CD3G,0.045153954376446426,0.8043408220818786,0.9056664038134189,0.04303174234785001,Not Significant
EPM2A,-0.022102770240845004,0.8044122665339292,0.9056664038134189,0.04303174234785001,Not Significant
FEV,-0.03830609988945753,0.8041576434063193,0.9056664038134189,0.04303174234785001,Not Significant
GLP1R,0.02017582152547588,0.8043847711338216,0.9056664038134189,0.04303174234785001,Not Significant
LINC00824,-0.036235554215655524,0.8043219418211983,0.9056664038134189,0.04303174234785001,Not Significant
LOC439933,-0.04250768766958013,0.8043651101989697,0.9056664038134189,0.04303174234785001,Not Significant
SKP2,-0.023600509161556815,0.8043963525654627,0.9056664038134189,0.04303174234785001,Not Significant
SMARCD3,-0.02005351220982711,0.804404253239852,0.9056664038134189,0.04303174234785001,Not Significant
DYNLRB2,-0.06088634308109625,0.8046383690809882,0.9057175659751934,0.04300720923403495,Not Significant
EXOC1,0.010451411918402473,0.804940092492014,0.9057175659751934,0.04300720923403495,Not Significant
FAM206A,0.017274545271833766,0.8048764685070053,0.9057175659751934,0.04300720923403495,Not Significant
LOC101928516,-0.05617194251833879,0.8046191030179646,0.9057175659751934,0.04300720923403495,Not Significant
LOC101928555,-0.06785971259169857,0.80483183698244,0.9057175659751934,0.04300720923403495,Not Significant
LOC148413,0.02270887348005407,0.8048846422822499,0.9057175659751934,0.04300720923403495,Not Significant
OTOS,-0.05760958697618215,0.804968394073867,0.9057175659751934,0.04300720923403495,Not Significant
PANK3,0.013518339865342135,0.8044998529273343,0.9057175659751934,0.04300720923403495,Not Significant
POU6F2,-0.048390915485880204,0.8047196990928418,0.9057175659751934,0.04300720923403495,Not Significant
PRKAR2A,0.014443131343585491,0.8049618336371537,0.9057175659751934,0.04300720923403495,Not Significant
SLC37A4,0.02199457340970952,0.8049723209836345,0.9057175659751934,0.04300720923403495,Not Significant
STARD6,-0.05065119083509095,0.8045524048905317,0.9057175659751934,0.04300720923403495,Not Significant
TUBGCP4,-0.023043915184401784,0.8048597438923116,0.9057175659751934,0.04300720923403495,Not Significant
AKR7A3,-0.02115566274746085,0.8050280108294926,0.9057356848829067,0.04299852124649286,Not Significant
MIR4313,-0.051970656215454714,0.8052848147662423,0.9058464386357731,0.042945418775282275,Not Significant
NPSA,-0.05505748166013384,0.8052719288368528,0.9058464386357731,0.042945418775282275,Not Significant
SLC25A35,-0.025589438247411014,0.8052091592299412,0.9058464386357731,0.042945418775282275,Not Significant
ZSCAN29,-0.023569590995877715,0.8051660975339712,0.9058464386357731,0.042945418775282275,Not Significant
DPY19L2P2,0.05089910561752749,0.8054203741914796,0.9059543857972102,0.04289366821200564,Not Significant
SPG7,0.04858185107024497,0.8054745279254997,0.9059707599515993,0.042885818875719454,Not Significant
SERPINA4,-0.04904692995678703,0.8055185999351309,0.9059757934678166,0.042883405969760764,Not Significant
ARHGAP5-AS1,-0.05010983820721381,0.8058779133047607,0.9062307621259696,0.042761199721601056,Not Significant
EIF3J-AS1,0.027098281579742325,0.8058644420411816,0.9062307621259696,0.042761199721601056,Not Significant
FIZ1,-0.02501889257360896,0.8058563688135278,0.9062307621259696,0.042761199721601056,Not Significant
RP11-774O3.1,-0.04914541252135329,0.8059037288888594,0.9062307621259696,0.042761199721601056,Not Significant
PQLC1,-0.02485031655109908,0.8060549455019151,0.9063048730932131,0.042725684851145695,Not Significant
RTN4,-0.01571123505175094,0.8060504788735673,0.9063048730932131,0.042725684851145695,Not Significant
SMIM11,0.02079221518775505,0.8060884688569443,0.9063048730932131,0.042725684851145695,Not Significant
AQR,-0.019479851271227214,0.8061739727155728,0.9063119347352745,0.04272230097853983,Not Significant
IFNA2,0.06401346598331903,0.8061492319350045,0.9063119347352745,0.04272230097853983,Not Significant
ATG101,-0.013785046728969463,0.8063156700720089,0.9064266953887664,0.04266731244595218,Not Significant
LOC101928826,0.013138337855495369,0.8063774844658753,0.9064516480583289,0.0426553570858591,Not Significant
AP000265.1,0.056884031755603484,0.8064954333913308,0.9065396961922696,0.042613173962521365,Not Significant
ABCA3,0.045650587880616295,0.8066221696351923,0.9065866772798487,0.0425906673933241,Not Significant
CCDC34,-0.027902070143702357,0.806678109578486,0.9065866772798487,0.0425906673933241,Not Significant
MAP3K19,-0.030333886041602892,0.8066957238959982,0.9065866772798487,0.0425906673933241,Not Significant
SPOCK3,-0.04567915284895864,0.8065894278057992,0.9065866772798487,0.0425906673933241,Not Significant
MIR622,-0.04583177570093375,0.8067439089334858,0.9065962984478465,0.0425860584595023,Not Significant
SLC12A7,-0.018748668475527794,0.8069762427600315,0.9068128497789658,0.042482334433743496,Not Significant
RP1-265C24.8,0.05266968143905204,0.8071617943086336,0.9069768123849099,0.04240381589691491,Not Significant
ANKRD30BP3,-0.031787894014000756,0.80726527740146,0.9070485462331388,0.042369468400812134,Not Significant
AC084219.3,-0.05352828861420876,0.807362464219317,0.9071131988478675,0.042338513857861054,Not Significant
TMCO5A,0.03341191840016171,0.8077438732127578,0.907497167645858,0.042154721749364195,Not Significant
CACNA1H,-0.029858908652395627,0.8078320341159622,0.9075516518007077,0.0421286484365629,Not Significant
IGDCC3,-0.031038287609284287,0.8079390607460613,0.9076273240963265,0.04209243816652825,Not Significant
LOC643659,-0.06437302783639764,0.8081995052429758,0.9078753279634371,0.04197378594475977,Not Significant
C16orf62,-0.03172243995578153,0.8082551935393008,0.9078933098423684,0.04196518415416621,Not Significant
SPTY2D1-AS1,-0.035381971661138795,0.8083276136243187,0.9079300834425337,0.041947593708209024,Not Significant
BHMT,-0.048441563661942466,0.8084401124154554,0.9080118684436512,0.041908474864487254,Not Significant
NUP107,-0.014517837403273642,0.8085780740510041,0.9081222429946483,0.04185568684823043,Not Significant
FAM83H,-0.0352946940006018,0.8088620320634847,0.9083965686748408,0.041724514928300635,Not Significant
GDPGP1,0.035334237765050215,0.8089453810673587,0.9084455835290648,0.041701082093807955,Not Significant
ANKEF1,0.037093759421165134,0.8090427888551466,0.9085103808100984,0.04167010599734831,Not Significant
MYLK4,-0.03151445415870993,0.809230511735573,0.9086319923693336,0.04161197601263177,Not Significant
THAP11,0.014584966335044108,0.8092116265197277,0.9086319923693336,0.04161197601263177,Not Significant
CMC4,0.022950892707602602,0.8093091500777039,0.9086413105769863,0.041607522256382486,Not Significant
PTPN7,-0.027591649080492275,0.809318237248619,0.9086413105769863,0.041607522256382486,Not Significant
ATP5J2-PTCD1,0.021249874384486195,0.8096862013262962,0.9090098275930155,0.04143142145752075,Not Significant
GDA,-0.041350567782131184,0.8098626682582171,0.9091633310312549,0.04135808884228252,Not Significant
DNAJC15,-0.01650517535925805,0.8100584313405972,0.9092130490234983,0.04133433990897604,Not Significant
MPND,-0.031681338558936636,0.8100905308460173,0.9092130490234983,0.04133433990897604,Not Significant
NUTM1,0.030713395638630486,0.8101453859458942,0.9092130490234983,0.04133433990897604,Not Significant
SCGB1D1,0.05383318259471501,0.8101299606584504,0.9092130490234983,0.04133433990897604,Not Significant
SLC20A1,0.019288111747565354,0.8099963046025547,0.9092130490234983,0.04133433990897604,Not Significant
TPRXL,0.04406542056074861,0.8101149578160228,0.9092130490234983,0.04133433990897604,Not Significant
CRYGN,-0.047189729675408486,0.8103640079904161,0.9092742308506153,0.041305116795662275,Not Significant
DCDC2B,0.04184584463873095,0.8104448209401773,0.9092742308506153,0.041305116795662275,Not Significant
GARNL3,0.033388202190735745,0.8104465366415126,0.9092742308506153,0.041305116795662275,Not Significant
RP11-457I16.2,-0.04376565169329589,0.8103722339923821,0.9092742308506153,0.041305116795662275,Not Significant
RPL7AL2,-0.020943623756404392,0.8103064076147504,0.9092742308506153,0.041305116795662275,Not Significant
TMEM144,0.028007813285098104,0.8104780884601158,0.9092742308506153,0.041305116795662275,Not Significant
USE1,-0.017644960305495117,0.8103231776443092,0.9092742308506153,0.041305116795662275,Not Significant
LOC401134,0.04239307607275736,0.8105795686946886,0.9093273738341924,0.04127973498090251,Not Significant
SRSF8,-0.013119686463670066,0.810604943912683,0.9093273738341924,0.04127973498090251,Not Significant
ALG6,0.015498542860016548,0.8106451391886103,0.9093278807979311,0.04127949285523992,Not Significant
PYCARDOS,-0.04740598934780271,0.8107384483649304,0.909330420042805,0.04127828011501666,Not Significant
RP11-73K9.2,-0.02313626771178648,0.8107017322563922,0.909330420042805,0.04127828011501666,Not Significant
SYNE3,0.03142377650487557,0.8107666332549485,0.909330420042805,0.04127828011501666,Not Significant
LOC101929269,0.04322801728469598,0.8111032440296431,0.9096633607861494,0.0411192973512778,Not Significant
RP1-39J2.1,0.05460265299969924,0.8111870508913126,0.9096681725429218,0.04111700011256543,Not Significant
TRIM2,0.023432402103642308,0.8111532380300809,0.9096681725429218,0.04111700011256543,Not Significant
RGS18,-0.041789267410308306,0.8112482621283027,0.9096922288519685,0.04110551528276857,Not Significant
RP11-440I14.2,-0.051451311425986176,0.8113015751834067,0.9097020764666437,0.04110081397673406,Not Significant
VSTM2A,-0.033670811978694745,0.8113365634780739,0.9097020764666437,0.04110081397673406,Not Significant
HYALP1,-0.06022851974675822,0.8116369258816327,0.9099050842359624,0.04100390827503265,Not Significant
RPS27,-0.02284036780222809,0.8115716512592344,0.9099050842359624,0.04100390827503265,Not Significant
ZSCAN23,-0.0464324690985822,0.8116058749516507,0.9099050842359624,0.04100390827503265,Not Significant
MIR6748,0.012982715304996909,0.8116966355289043,0.9099274385546952,0.04099323876874429,Not Significant
KIAA1598,-0.030269520651189152,0.8118027918402653,0.9100018557300118,0.040957722038815994,Not Significant
EDN3,-0.03619053361471114,0.8122120732212665,0.9101577576492675,0.04088332488933659,Not Significant
LOC100506790,-0.048691287307807085,0.8121717640261207,0.9101577576492675,0.04088332488933659,Not Significant
NPY6R,-0.03591176766154041,0.8121299873130516,0.9101577576492675,0.04088332488933659,Not Significant
RPS23,-0.018548135865739473,0.812072467866134,0.9101577576492675,0.04088332488933659,Not Significant
SLC8A1,-0.021858899516721736,0.8122203276085116,0.9101577576492675,0.04088332488933659,Not Significant
STEAP2,-0.07092272133453784,0.8121160015355968,0.9101577576492675,0.04088332488933659,Not Significant
TSPO2,0.04127585167319961,0.811985979605492,0.9101577576492675,0.04088332488933659,Not Significant
CALML3,-0.0332613305195446,0.8124084449009275,0.9102348180467763,0.04084655600126472,Not Significant
FBRSL1,-0.017112913275046243,0.8124083317618201,0.9102348180467763,0.04084655600126472,Not Significant
TBC1D28,-0.049090443171539516,0.8123581367725567,0.9102348180467763,0.04084655600126472,Not Significant
LOC101929762,-0.04779941714400471,0.8125904419311496,0.9103941490248116,0.04077054208960545,Not Significant
FDXR,0.0301222992664075,0.8126996001154047,0.9104272841089139,0.040754735614656555,Not Significant
NADK2,-0.02491890262285039,0.8126909003084947,0.9104272841089139,0.040754735614656555,Not Significant
KCTD4,0.03879861320470388,0.8129767954836759,0.9106932230436476,0.04062789523012908,Not Significant
ADAMTS19,0.04582142498241437,0.8130855070537993,0.9107637145620947,0.04059428029598952,Not Significant
TRAV34,-0.05416189327705645,0.8131193355489471,0.9107637145620947,0.04059428029598952,Not Significant
TMEM72,-0.037399256356144286,0.8132443569438089,0.9108591583549221,0.040548770642799416,Not Significant
DENND5B,0.031294181489298925,0.8134688712310155,0.9109387903126746,0.040510804061618076,Not Significant
LOC101929225,-0.0590422068133849,0.8134239850471343,0.9109387903126746,0.040510804061618076,Not Significant
RP5-1189K21.2,-0.05159501557632308,0.8134747099505493,0.9109387903126746,0.040510804061618076,Not Significant
UBXN7,0.02166701839011355,0.8133604475161642,0.9109387903126746,0.040510804061618076,Not Significant
